Périmètre;Nature;Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Ech. comm. Angleterre;Ech. comm. Espagne;Ech. comm. Italie;Ech. comm. Suisse;Ech. comm. Allemagne-Belgique;Fioul - TAC;Fioul - Cogén.;Fioul - Autres;Gaz - TAC;Gaz - Cogén.;Gaz - CCG;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz; Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;
France;Données temps réel;2025-07-13;22:45;43421;42700;42250;69;0;1640;41453;2834;0;8710;-69;954;-12157;22;-2708;-2600;-2116;-1718;-2422;0;70;0;0;332;1308;0;3487;2012;3211;415;235;304;-15;3;2440;394;
France;Données temps réel;2025-07-13;23:00;42509;43500;43000;69;0;1604;41664;2874;0;8849;-54;950;-13448;22;-2847;-2196;-2117;-2716;-3320;0;70;0;0;331;1274;0;3525;1924;3400;413;233;304;-2;3;2505;369;
France;Données temps réel;2025-07-13;23:15;42026;43100;42400;69;0;1666;41840;2880;0;9304;-54;951;-14621;22;-2847;-2449;-2117;-2699;-3314;0;70;0;0;332;1334;0;3313;2174;3817;416;232;304;-12;2;2562;318;
France;Données temps réel;2025-07-13;23:30;41740;42700;41800;69;0;1660;42104;3035;0;8566;-56;952;-14587;22;-2847;-2525;-2117;-2716;-3231;0;70;0;0;332;1328;0;3310;1797;3459;416;232;304;-4;2;2662;373;
France;Données temps réel;2025-07-13;23:45;41857;41450;41500;69;0;1659;42064;3127;0;8443;-56;956;-14398;22;-2847;-2555;-2115;-2716;-3372;0;70;0;0;333;1327;0;3305;1792;3346;417;235;304;-9;2;2778;349;
France;Données temps réel;2025-07-14;00:00;40889;40200;41200;70;0;1528;42075;3445;0;8378;-20;957;-15539;21;-3957;-2314;-2121;-3000;-3829;0;70;0;0;321;1208;0;3267;1778;3333;419;234;304;-6;3;3136;309;
France;Données temps réel;2025-07-14;00:15;40848;39400;40400;69;0;1565;42059;3528;0;8060;-4;959;-15378;21;-3957;-2496;-2121;-3000;-3721;0;70;0;0;311;1255;0;3066;1854;3141;420;235;304;-10;0;3197;331;
France;Données temps réel;2025-07-14;00:30;39380;38600;39600;70;0;1107;42066;3573;0;6656;-4;960;-15035;18;-3957;-2636;-2121;-3000;-3937;0;70;0;0;310;798;0;2973;1602;2081;422;235;304;-11;0;3202;371;
France;Données temps réel;2025-07-14;00:45;37889;37600;38600;70;0;856;41978;3642;0;6412;-4;959;-16011;17;-3957;-2636;-2121;-3000;-3937;0;70;0;0;309;547;0;2950;1514;1948;420;235;304;-11;0;3276;366;
France;Données temps réel;2025-07-14;01:00;37455;36600;37600;70;0;699;42087;3633;0;6206;-4;965;-16196;15;-4028;-2636;-2121;-3000;-4317;0;70;0;0;310;389;0;2981;1447;1778;426;236;304;-6;0;3242;391;
France;Données temps réel;2025-07-14;01:15;37479;36500;37900;70;0;641;42037;3803;0;6181;-3;956;-16200;15;-4028;-2636;-2121;-3000;-4317;0;70;0;0;313;329;0;2956;1422;1802;421;231;304;-4;0;3320;483;
France;Données temps réel;2025-07-14;01:30;36908;36400;38200;70;0;636;41940;3799;0;5943;-4;957;-16424;15;-4028;-2636;-2121;-3000;-4317;0;70;0;0;308;329;0;2991;1281;1671;420;233;304;-8;0;3260;538;
France;Données temps réel;2025-07-14;01:45;36655;36100;37650;70;0;648;42009;3710;0;5384;-39;955;-16078;15;-4028;-2636;-2121;-3000;-4317;0;70;0;0;310;338;0;2982;1358;1043;417;234;304;-2;0;3097;613;
France;Données temps réel;2025-07-14;02:00;36401;35800;37100;70;0;642;41867;3927;0;5064;-39;953;-16079;15;-4028;-2534;-2121;-3000;-4231;0;70;0;0;311;331;0;2986;1274;804;417;232;304;-4;0;3263;665;
France;Données temps réel;2025-07-14;02:15;36424;35200;36300;70;0;364;41937;3853;0;5128;-90;940;-15762;13;-4028;-2636;-2121;-3000;-4231;0;70;0;0;311;54;0;2976;1349;803;404;232;304;-14;0;3267;585;
France;Données temps réel;2025-07-14;02:30;35354;34600;35500;70;0;367;41630;3935;0;4585;-90;950;-16077;13;-4028;-2636;-2121;-3000;-4230;0;70;0;0;310;57;0;3008;1264;313;415;231;304;-14;0;3259;675;
France;Données temps réel;2025-07-14;02:45;34916;34000;35200;70;0;369;41528;4113;0;4403;-90;940;-16408;13;-4028;-2636;-2121;-3000;-4230;0;70;0;0;310;59;0;3002;1089;312;405;231;304;-10;0;3373;740;
France;Données temps réel;2025-07-14;03:00;34509;33400;34900;70;0;369;41187;4236;0;4346;-91;958;-16563;13;-4028;-2512;-2311;-3000;-4761;0;70;0;0;311;59;0;2990;1047;310;416;238;304;-7;3;3520;716;
France;Données temps réel;2025-07-14;03:15;34150;33050;34450;70;0;370;41080;4367;0;4392;-267;947;-16802;13;-4028;-2636;-2311;-3000;-4761;0;70;0;0;310;60;0;2944;1026;422;411;232;304;-5;0;3637;729;
France;Données temps réel;2025-07-14;03:30;33726;32700;34000;70;0;368;40759;4873;0;4282;-428;943;-17134;13;-4028;-2636;-2311;-3000;-4761;0;70;0;0;310;58;0;2922;991;368;407;232;304;-5;0;4034;840;
France;Données temps réel;2025-07-14;03:45;33306;32300;33650;70;0;369;40670;5110;0;4263;-848;950;-17272;13;-4028;-2636;-2311;-3000;-4761;0;70;0;0;311;59;0;2907;989;367;411;235;304;-4;0;4294;816;
France;Données temps réel;2025-07-14;04:00;33114;31900;33300;70;0;369;40495;5208;0;4189;-1021;946;-17134;13;-4028;-2600;-2311;-3000;-4858;0;70;0;0;309;60;0;2886;934;369;408;234;304;-8;0;4435;773;
France;Données temps réel;2025-07-14;04:15;33060;31850;33200;70;0;379;40237;5315;0;4129;-1224;936;-16770;13;-4028;-2600;-2311;-3000;-4858;0;70;0;0;311;69;0;2850;882;396;401;231;304;-12;0;4614;701;
France;Données temps réel;2025-07-14;04:30;32922;31800;33100;70;0;369;40175;5373;0;4056;-1230;941;-16829;13;-4028;-2600;-2311;-3000;-4857;0;70;0;0;310;59;0;2825;833;398;403;234;304;-2;0;4753;619;
France;Données temps réel;2025-07-14;04:45;32788;31800;33100;70;0;364;40282;5287;0;4077;-1395;943;-16836;13;-4028;-2600;-2311;-3000;-4857;0;70;0;0;309;55;0;2827;834;416;406;233;304;-5;0;4728;559;
France;Données temps réel;2025-07-14;05:00;32955;31800;33100;70;0;366;40316;5315;0;4044;-1393;950;-16701;13;-4028;-2600;-2311;-3000;-4423;0;70;0;0;310;56;0;2813;865;367;415;231;304;-12;0;4755;561;
France;Données temps réel;2025-07-14;05:15;32938;32100;33150;71;0;367;40347;5199;0;4140;-1551;949;-16580;13;-4028;-2600;-2311;-3000;-4423;1;70;0;0;310;57;0;2808;961;371;412;233;304;-3;1;4602;597;
France;Données temps réel;2025-07-14;05:30;32761;32400;33200;71;0;364;40126;5363;0;4141;-1553;952;-16696;13;-4028;-2600;-2311;-3000;-4427;1;70;0;0;311;53;0;2801;971;369;416;232;304;-6;0;4751;612;
France;Données temps réel;2025-07-14;05:45;32988;32400;33100;71;0;352;39660;5395;234;4173;-1554;959;-16292;13;-4028;-2600;-2311;-3000;-4424;1;70;0;0;310;42;0;2801;968;404;417;238;304;-9;0;4724;670;
France;Données temps réel;2025-07-14;06:00;32918;32400;33000;71;0;375;39525;5412;235;4119;-1554;949;-16201;14;-4023;-2600;-2310;-3000;-4783;1;70;0;0;309;66;0;2763;949;407;411;234;304;-13;0;4623;789;
France;Données temps réel;2025-07-14;06:15;32862;32700;33000;71;0;368;39879;5382;360;4112;-1512;949;-16748;13;-4023;-2600;-2309;-3000;-4754;1;70;0;0;311;57;0;2806;895;411;411;234;304;-2;4;4583;798;
France;Données temps réel;2025-07-14;06:30;33124;33000;33000;71;0;364;39320;5364;511;4192;-990;950;-16647;13;-4023;-2600;-2310;-3000;-4735;1;70;0;0;309;56;0;2764;880;548;411;235;304;-10;0;4642;722;
France;Données temps réel;2025-07-14;06:45;33362;33250;33150;71;0;366;38936;5195;650;4177;-989;947;-15984;14;-4023;-2600;-2310;-3000;-4720;1;70;0;0;310;57;0;2753;877;547;408;235;304;-8;0;4593;602;
France;Données temps réel;2025-07-14;07:00;33420;33500;33300;71;0;371;38078;5259;811;4140;-828;942;-15416;14;-4028;-2600;-2469;-2227;-4333;1;70;0;0;311;60;0;2695;904;542;406;232;304;-8;0;4628;631;
France;Données temps réel;2025-07-14;07:15;33671;33900;33700;71;0;372;37894;5179;1208;4241;-826;952;-15414;14;-4028;-2600;-2469;-2227;-4318;1;70;0;0;312;61;0;2716;1005;521;411;237;304;-7;1;4559;620;
France;Données temps réel;2025-07-14;07:30;34118;34300;34100;71;0;371;37807;4955;1682;4222;-826;948;-15105;14;-4028;-2600;-2469;-2227;-4327;1;70;0;0;311;61;0;2668;1009;545;409;235;304;-8;1;4360;595;
France;Données temps réel;2025-07-14;07:45;34504;34900;34500;71;0;365;37640;4747;2264;4198;-775;951;-14945;14;-4028;-2600;-2469;-2227;-4334;1;70;0;0;310;56;0;2650;999;549;410;237;304;-12;1;4136;611;
France;Données temps réel;2025-07-14;08:00;34859;35500;34900;71;0;366;38088;4472;2828;4288;-772;956;-15441;13;-4028;-2600;-2469;-2227;-4731;1;70;0;0;311;55;0;2697;1038;553;417;235;304;-2;5;3914;558;
France;Données temps réel;2025-07-14;08:15;35283;36000;35500;71;0;368;37863;4330;3537;4484;-776;952;-15571;13;-4028;-2600;-2469;-2227;-4864;1;70;0;0;311;58;0;2723;1163;597;414;234;304;-5;32;3813;517;
France;Données temps réel;2025-07-14;08:30;35951;36500;36100;71;0;404;37675;4398;4432;4263;-775;959;-15461;13;-4028;-2600;-2469;-2227;-4900;1;70;0;0;312;93;0;2694;1113;457;418;237;304;-13;0;3861;537;
France;Données temps réel;2025-07-14;08:45;36519;37100;36750;71;0;429;37404;4569;5303;4069;-775;952;-15494;13;-4028;-2600;-2469;-2227;-4895;1;70;0;0;312;117;0;2698;1075;296;412;236;304;-10;0;4012;557;
France;Données temps réel;2025-07-14;09:00;37439;37700;37400;71;0;441;38005;4755;5999;4146;-772;954;-16161;13;-4028;-2775;-2489;-2550;-5667;1;70;0;0;313;128;0;2753;1075;319;413;237;304;-3;5;4157;598;
France;Données temps réel;2025-07-14;09:15;37949;38050;38000;71;0;459;38192;4898;6909;4059;-775;960;-16841;13;-4028;-2775;-2541;-2550;-5706;1;70;0;0;311;149;0;2804;949;306;417;239;304;-2;20;4290;608;
France;Données temps réel;2025-07-14;09:30;38413;38400;38600;71;0;490;38250;4950;7692;4010;-773;959;-17225;13;-4028;-2775;-2541;-2550;-5629;1;70;0;0;312;179;0;2838;865;307;417;238;304;-11;0;4353;597;
France;Données temps réel;2025-07-14;09:45;39350;39050;39400;71;0;403;38100;4955;8731;3720;-948;963;-16628;12;-4028;-2775;-2541;-2550;-5685;1;70;0;0;311;92;0;2851;762;108;421;237;304;-16;0;4427;528;
France;Données temps réel;2025-07-14;10:00;40167;39700;40200;70;0;410;38200;5083;9497;3872;-1107;957;-16802;12;-4028;-2502;-2375;-2550;-6396;0;70;0;0;313;97;0;2847;763;263;416;238;304;-12;0;4565;519;
France;Données temps réel;2025-07-14;10:15;40557;39850;40800;71;0;413;38483;5004;10119;3798;-709;959;-17553;12;-4028;-2386;-2521;-2550;-6459;1;70;0;0;313;101;0;2740;751;307;416;238;304;-28;0;4520;484;
France;Données temps réel;2025-07-14;10:30;41372;40000;41400;70;0;410;38570;5005;10837;3759;-713;959;-17493;12;-4028;-2232;-2514;-2550;-6362;0;70;0;0;312;98;0;2701;750;309;416;239;304;-31;0;4515;489;
France;Données temps réel;2025-07-14;10:45;41405;40250;41500;71;0;421;38720;4943;11346;3651;-1088;956;-17592;12;-4028;-1743;-2524;-2550;-6526;1;70;0;0;313;108;0;2617;726;307;415;237;304;-22;0;4335;608;
France;Données temps réel;2025-07-14;11:00;41821;40500;41600;70;0;419;38763;4981;11859;3637;-1664;956;-17176;12;-4028;-2118;-2541;-2550;-6369;0;70;0;0;313;106;0;2599;734;304;414;238;304;-23;0;4338;643;
France;Données temps réel;2025-07-14;11:15;42116;40950;41900;70;0;411;39281;5152;12481;3665;-1828;957;-18081;11;-4028;-2248;-2541;-2550;-6292;0;70;0;0;313;98;0;2558;804;303;415;238;304;-7;17;4538;614;
France;Données temps réel;2025-07-14;11:30;42321;41400;42200;70;0;419;38766;5283;12606;3587;-1829;952;-17523;11;-4028;-1863;-2541;-2550;-6523;0;70;0;0;312;107;0;2557;729;301;412;236;304;-12;0;4568;715;
France;Données temps réel;2025-07-14;11:45;42997;42300;43250;70;0;399;39039;5570;12969;3618;-1828;953;-17785;11;-4028;-1812;-2541;-2550;-6584;0;70;0;0;313;87;0;2556;758;305;411;238;304;-9;2;4786;783;
France;Données temps réel;2025-07-14;12:00;43424;43200;44300;70;0;401;38843;5627;13223;3571;-1827;937;-17411;11;-4028;-1277;-2638;-2500;-5789;0;70;0;0;314;88;0;2521;749;302;413;220;304;-11;0;4894;733;
France;Données temps réel;2025-07-14;12:15;44158;43350;44050;70;0;400;38765;5721;13500;3394;-1827;936;-16792;11;-4028;-1164;-2638;-2500;-5854;0;70;0;0;314;87;0;2443;701;251;412;220;304;-9;1;5067;654;
France;Données temps réel;2025-07-14;12:30;44241;43500;43800;70;0;398;38206;5701;13658;3334;-1430;936;-16622;11;-4028;-1043;-2638;-2500;-5923;0;70;0;0;313;86;0;2393;694;247;413;220;304;-11;1;5248;453;
France;Données temps réel;2025-07-14;12:45;44545;44000;44450;71;0;402;38390;5836;13751;3492;-1423;946;-16924;11;-4028;-1150;-2638;-2500;-5946;1;70;0;0;314;89;0;2432;757;303;414;228;304;-1;5;5405;431;
France;Données temps réel;2025-07-14;13:00;43958;44500;45100;71;0;401;37823;6072;13852;3323;-1430;945;-17085;11;-4028;-1084;-2638;-2500;-6430;1;70;0;0;313;89;0;2387;691;244;413;229;304;-15;1;5709;362;
France;Données temps réel;2025-07-14;13:15;43646;43350;44150;70;0;399;37899;6332;13745;3253;-1615;944;-17367;11;-4028;-1169;-2638;-2500;-6411;0;70;0;0;313;87;0;2362;691;201;412;228;304;-13;0;5935;397;
France;Données temps réel;2025-07-14;13:30;43235;42200;43200;70;0;400;37937;6487;13981;3244;-2104;957;-17729;11;-4028;-1409;-2638;-2500;-6335;0;70;0;0;314;87;0;2460;677;106;416;236;304;-7;0;6091;397;
France;Données temps réel;2025-07-14;13:45;42481;42300;42750;70;0;407;37437;6588;13937;3203;-2266;951;-17833;11;-4028;-1523;-2638;-2500;-6289;0;70;0;0;315;92;0;2487;609;107;411;236;304;-11;0;6172;416;
France;Données temps réel;2025-07-14;14:00;41949;42400;42300;70;0;400;36950;6845;13546;3121;-2270;953;-17609;11;-4028;-1193;-2638;-2200;-5624;0;70;0;0;312;89;0;2508;558;55;416;233;304;-57;0;6466;379;
France;Données temps réel;2025-07-14;14:15;42174;42050;42250;70;0;401;36650;6867;13565;2942;-2426;949;-16830;11;-4028;-1327;-2638;-2200;-5511;0;70;0;0;314;87;0;2492;343;107;411;234;304;-12;0;6495;372;
France;Données temps réel;2025-07-14;14:30;42399;41700;42200;70;0;400;36142;6911;13783;2930;-2250;950;-16489;11;-4028;-1047;-2638;-2200;-5517;0;70;0;0;314;87;0;2526;348;56;414;232;304;-47;0;6505;406;
France;Données temps réel;2025-07-14;14:45;42099;41550;42400;70;0;400;35864;6896;13621;2938;-2481;957;-16150;12;-4028;-1135;-2638;-2200;-5522;0;70;0;0;312;88;0;2548;333;56;417;236;304;-16;0;6428;469;
France;Données temps réel;2025-07-14;15:00;42606;41400;42600;70;0;421;35622;7132;13794;2976;-2485;948;-15848;12;-3855;-716;-2517;-3000;-5636;0;70;0;0;313;109;0;2568;357;51;411;234;304;-23;0;6708;424;
France;Données temps réel;2025-07-14;15:15;42418;41050;42400;70;0;429;36179;7127;13665;2983;-2718;951;-16272;12;-3855;-609;-2517;-3000;-5641;0;70;0;0;313;117;0;2608;369;7;415;232;304;-2;6;6761;366;
France;Données temps réel;2025-07-14;15:30;42160;40700;42200;70;0;431;36082;7152;13504;3025;-2882;947;-16166;12;-3855;-702;-2517;-3000;-5654;0;70;0;0;314;118;0;2650;367;8;414;229;304;-3;2;6802;349;
France;Données temps réel;2025-07-14;15:45;42118;40400;42000;70;0;429;35891;7502;13316;3047;-2872;948;-16217;12;-3855;-767;-2517;-3000;-5668;0;70;0;0;312;117;0;2671;368;7;413;231;304;-2;9;6869;634;
France;Données temps réel;2025-07-14;16:00;41920;40100;41800;70;0;472;35572;7114;13007;2978;-2871;948;-15377;12;-3316;-1282;-2517;-3000;-4802;0;70;0;0;314;159;0;2644;326;8;411;234;304;-1;10;6668;446;
France;Données temps réel;2025-07-14;16:15;41652;40100;41750;70;0;599;35248;7116;12636;3058;-2862;952;-15183;13;-3316;-1211;-2517;-3000;-4761;0;70;0;0;314;286;0;2668;335;55;412;236;304;0;22;6551;565;
France;Données temps réel;2025-07-14;16:30;41687;40100;41700;70;0;647;35241;7166;12193;3016;-2871;953;-14741;14;-3316;-1074;-2517;-3000;-4890;0;70;0;0;313;334;0;2649;311;56;412;236;304;0;15;6555;611;
France;Données temps réel;2025-07-14;16:45;41753;39950;41500;70;0;701;35506;7224;11795;3078;-2406;945;-15173;14;-3316;-1031;-2517;-3000;-4962;0;70;0;0;312;390;0;2676;295;106;411;230;304;0;15;6579;645;
France;Données temps réel;2025-07-14;17:00;42096;39800;41300;70;0;725;35003;7096;11303;3333;-2411;951;-13978;14;-3337;-2162;-2517;-3000;-4617;0;70;0;0;312;413;0;2685;544;104;414;233;304;-5;11;6577;519;
France;Données temps réel;2025-07-14;17:15;42041;40000;41450;70;0;749;36163;6910;10908;3471;-1754;952;-15427;14;-3337;-2043;-2517;-3000;-4640;0;70;0;0;313;437;0;2752;612;107;416;232;304;-2;4;6389;522;
France;Données temps réel;2025-07-14;17:30;42414;40200;41600;70;0;851;36666;7348;10102;3496;-1758;952;-15306;15;-3337;-1863;-2517;-3000;-4716;0;70;0;0;313;539;0;2733;659;105;414;234;304;-7;1;6758;590;
France;Données temps réel;2025-07-14;17:45;42677;40650;42000;70;0;850;37498;7395;9463;3618;-1749;951;-15420;15;-3337;-1473;-2517;-3000;-4809;0;70;0;0;312;539;0;2746;766;107;416;231;304;-2;5;6866;529;
France;Données temps réel;2025-07-14;18:00;42799;41100;42400;70;0;877;37882;7091;8462;3462;-1761;954;-14220;15;-3391;-2166;-2199;-2550;-4004;0;70;0;0;311;567;0;2695;665;101;416;234;304;-18;1;6607;484;
France;Données temps réel;2025-07-14;18:15;43029;41300;42500;70;0;811;37919;6989;7798;3569;-766;951;-14310;15;-3391;-2122;-2199;-2550;-3896;0;70;0;0;311;501;0;2814;690;65;417;230;304;-3;3;6593;395;
France;Données temps réel;2025-07-14;18:30;43492;41500;42600;69;0;782;38834;6979;7123;3675;-765;958;-14166;15;-3391;-2288;-2199;-2550;-4071;0;70;0;0;311;472;0;2852;697;125;421;233;304;-3;6;6678;300;
France;Données temps réel;2025-07-14;18:45;43832;41950;43000;70;0;946;39420;7003;6174;3769;-602;953;-13934;16;-3391;-1996;-2199;-2550;-4094;0;70;0;0;312;635;0;2862;898;9;416;234;304;0;35;6681;323;
France;Données temps réel;2025-07-14;19:00;43930;42400;43400;70;0;786;39786;6864;5121;4657;-606;952;-13690;15;-3991;-2700;-2199;-2550;-2752;0;70;0;0;319;467;0;2786;1114;757;414;234;304;-14;5;6533;331;
France;Données temps réel;2025-07-14;19:15;43697;42700;43650;70;0;812;40228;6629;4379;5214;-603;954;-13981;15;-3991;-2695;-2199;-2550;-2871;0;70;0;0;332;480;0;2969;1415;830;414;236;304;-4;0;6304;325;
France;Données temps réel;2025-07-14;19:30;43593;43000;43900;70;0;801;40228;6774;3651;5371;-4;946;-14232;15;-3991;-1830;-2199;-2550;-3089;0;70;0;0;332;469;0;2937;1444;989;405;237;304;-11;0;6260;514;
France;Données temps réel;2025-07-14;19:45;43508;42500;43350;70;0;802;40683;6929;2958;5490;-4;951;-14355;15;-3991;-1800;-2199;-2550;-2943;0;70;0;0;329;474;0;2984;1503;1003;409;238;304;-15;0;6228;701;
France;Données temps réel;2025-07-14;20:00;43191;42000;42800;70;0;803;41020;6800;2201;5679;-3;955;-14274;15;-3012;-2700;-2199;-2550;-2771;0;70;0;0;331;472;0;3068;1469;1143;414;237;304;-60;0;6100;700;
France;Données temps réel;2025-07-14;20:15;42907;41750;42450;70;0;848;41225;6821;1773;5586;-4;945;-14292;15;-3012;-2700;-2199;-2550;-2826;0;70;0;0;331;517;0;3141;1360;1085;408;233;304;-64;0;6004;817;
France;Données temps réel;2025-07-14;20:30;42607;41500;42100;70;0;849;41386;6819;1309;5595;-3;944;-14292;16;-3012;-2700;-2199;-2550;-2832;0;70;0;0;331;518;0;3191;1318;1085;407;234;304;-68;0;6015;804;
France;Données temps réel;2025-07-14;20:45;41926;41100;41650;70;0;855;41245;6377;925;5360;-3;942;-13831;16;-3012;-2700;-2199;-2550;-2898;0;70;0;0;331;524;0;3326;1321;713;402;236;304;-14;1;5624;753;
France;Données temps réel;2025-07-14;21:00;41402;40700;41200;70;0;870;40934;6044;582;5842;-3;952;-13876;16;-2974;-3006;-2310;-2550;-3076;0;70;0;0;332;538;0;3307;1336;1199;410;238;304;-12;0;5310;735;
France;Données temps réel;2025-07-14;21:15;41504;40800;41250;70;0;879;40936;5677;464;6234;-3;946;-13701;16;-2974;-2936;-2310;-2550;-3154;0;70;0;0;330;550;0;3340;1390;1504;406;237;304;0;4;5065;612;
France;Données temps réel;2025-07-14;21:30;41409;40900;41300;70;0;884;40889;5452;386;6542;-3;955;-13766;16;-2974;-3006;-2310;-2550;-3081;0;70;0;0;330;554;0;3353;1654;1536;412;239;304;0;2;4892;559;
France;Données temps réel;2025-07-14;21:45;41403;40750;41100;70;0;861;40885;4964;322;7344;-4;951;-13986;16;-2974;-3006;-2310;-2550;-3204;0;70;0;0;331;531;0;3391;1782;2171;411;237;304;-5;1;4415;549;
France;Données temps réel;2025-07-14;22:00;41518;40600;40900;70;0;875;41044;4675;253;7573;-3;947;-13917;16;-2286;-2944;-2310;-2227;-3349;0;70;0;0;331;544;0;3443;1829;2301;406;237;304;0;3;4096;579;
France;Données temps réel;2025-07-14;22:15;42455;41550;41750;70;0;841;41162;4307;249;8103;-3;943;-13247;16;-2286;-3006;-2310;-2227;-3387;0;70;0;0;330;511;0;3389;2007;2708;403;236;304;-1;31;3804;504;
France;Données temps réel;2025-07-14;22:30;42829;42500;42600;70;0;835;41169;4183;248;8152;-4;955;-12802;16;-2286;-2672;-2310;-2227;-3244;0;70;0;0;330;505;0;3437;1966;2749;414;237;304;-7;31;3682;501;
France;Données temps réel;2025-07-14;22:45;43448;43300;43350;70;0;839;41197;4161;0;9023;-3;952;-12815;16;-2286;-2868;-2310;-2227;-3144;0;70;0;0;330;509;0;3436;2142;3446;413;235;304;-2;31;3678;483;
France;Données temps réel;2025-07-14;23:00;42684;44100;44100;70;0;872;41074;3918;0;8719;-35;947;-12906;16;-2275;-2260;-2077;-2227;-4018;0;70;0;0;363;509;0;3452;2017;3250;408;235;304;0;30;3518;401;
France;Données temps réel;2025-07-14;23:15;42460;43550;43550;70;0;819;41177;3936;0;8439;-47;941;-12863;16;-2275;-2706;-2077;-2227;-4022;0;70;0;0;365;454;0;3307;2059;3074;402;235;304;-10;2;3457;479;
France;Données temps réel;2025-07-14;23:30;42049;43000;43000;70;0;773;41234;3955;0;8088;-56;943;-12941;15;-2275;-2812;-2077;-2227;-3939;0;70;0;0;364;409;0;3295;1814;2979;401;238;304;-13;0;3438;516;
France;Données temps réel;2025-07-14;23:45;42262;42050;42400;71;0;772;41662;4004;0;8083;-54;946;-13207;15;-2275;-3006;-2077;-2227;-3938;1;70;0;0;364;409;0;3215;1813;3055;408;234;304;-11;0;3452;552;
France;Données temps réel;2025-07-15;00:00;41534;41100;41800;71;0;666;42033;4079;0;7193;-58;942;-13376;15;-3014;-2317;-1777;-3000;-3105;1;70;0;0;353;313;0;3191;1574;2428;402;236;304;-10;0;3506;573;
France;Données temps réel;2025-07-15;00:15;41361;40100;40900;71;0;683;42486;3981;0;7401;-58;950;-14140;15;-3014;-2484;-2067;-3000;-3044;1;70;0;0;347;336;0;3108;1576;2717;410;236;304;-8;0;3494;486;
France;Données temps réel;2025-07-15;00:30;39775;39100;40000;71;0;627;42452;3968;0;6085;-56;953;-14312;15;-3014;-2775;-2105;-3000;-3174;1;70;0;0;345;283;0;3024;1120;1942;413;236;304;-11;3;3476;492;
France;Données temps réel;2025-07-15;00:45;38588;38100;39050;71;0;583;42315;3892;0;5420;-3;940;-14610;14;-3014;-2740;-2105;-3000;-3186;1;70;0;0;313;271;0;2969;1003;1448;404;232;304;-14;0;3415;477;
France;Données temps réel;2025-07-15;01:00;37966;37100;38100;71;0;592;41937;3799;0;5171;-4;944;-14526;15;-3014;-2775;-2105;-3000;-3671;1;70;0;0;313;279;0;2910;1008;1253;405;235;304;-11;0;3256;543;
France;Données temps réel;2025-07-15;01:15;38130;37050;38400;71;0;581;41917;3804;0;5470;-4;936;-14636;14;-3014;-2775;-2105;-3000;-3673;1;70;0;0;312;270;0;2917;1049;1503;399;233;304;-6;1;3164;641;
